device_id,current_protocol,payload_size,latency,jitter,throughput,packet_loss
smart_meter-345,LoRaWAN,27.522,140.527,1.247,0.561,1.7614
smart_meter-345,LoRaWAN,20.086,244.013,3.428,0.706,2.2951
smart_meter-345,LoRaWAN,17.073,116.217,0.778,0.055,3.2058
env_sensor-346,MQTT,61.454,6.535,1.784,2.643,0.7855
env_sensor-346,MQTT,79.517,28.194,0.961,3.361,0.8862
env_sensor-346,MQTT,41.126,26.764,5.161,0.232,0.8513
env_sensor-346,MQTT,62.169,29.245,0.1,1.634,1.6746
env_sensor-346,MQTT,42.267,22.579,3.582,2.506,2.7612
env_sensor-346,MQTT,83.575,2.363,4.696,10.979,0.4501
env_sensor-346,MQTT,80.403,43.075,3.703,6.164,0.6834
env_sensor-346,MQTT,44.253,22.256,7.077,4.706,1.2949
env_sensor-346,MQTT,65.981,33.174,1.573,5.142,1.5042
env_sensor-346,MQTT,110.075,23.338,2.53,0.96,1.972
actuator-347,MQTT,101.397,34.078,9.674,11.084,0.1234
actuator-347,MQTT,150.217,13.887,6.566,16.036,0.7593
actuator-347,MQTT,94.74,8.468,10.108,10.078,0.8255
actuator-347,MQTT,117.357,24.917,4.022,0.522,0.7691
camera-348,HTTPS,1501.882,105.69,3.161,150.424,0.8016
camera-348,HTTPS,1422.283,88.527,8.06,176.532,0.2387
camera-348,HTTPS,1230.542,62.548,1.645,114.162,0.2112
camera-348,HTTPS,2287.977,70.253,0.1,134.688,0.5053
camera-348,HTTPS,2425.942,63.359,3.543,155.43,1.1243
camera-348,HTTPS,2115.662,85.73,4.268,148.765,0.0
camera-348,HTTPS,1584.94,66.503,0.1,156.199,1.1978
gateway-349,CoAP,8.0,56.675,11.585,35.901,0.0
gateway-349,CoAP,362.068,42.773,9.238,109.29,2.1022
gateway-349,CoAP,1076.511,36.673,12.526,0.05,0.0
gateway-349,CoAP,1160.43,59.532,6.095,32.616,0.2995
gateway-349,CoAP,509.473,34.46,4.566,104.892,1.2864
gateway-349,CoAP,1751.095,39.593,7.831,86.71,0.0
gateway-349,CoAP,702.891,33.487,8.654,92.527,0.6716
gateway-349,CoAP,1267.945,67.629,7.496,97.856,0.2447
gateway-349,CoAP,434.01,71.17,1.67,75.056,1.8455
smart_meter-350,HTTPS,14.274,216.554,0.223,0.392,2.7472
smart_meter-350,HTTPS,21.001,209.207,0.897,0.594,5.2102
smart_meter-350,HTTPS,21.167,192.147,0.717,0.145,5.3783
smart_meter-350,HTTPS,32.614,255.53,0.1,0.189,3.4923
smart_meter-350,HTTPS,23.328,313.572,3.571,0.561,2.2785
smart_meter-350,HTTPS,29.424,207.901,0.891,0.26,2.4209
smart_meter-350,HTTPS,27.528,248.752,1.517,0.887,0.0
smart_meter-350,HTTPS,34.527,168.457,2.916,1.161,0.0
smart_meter-350,HTTPS,16.178,53.911,2.618,0.05,1.4801
smart_meter-350,HTTPS,26.639,115.729,0.526,0.761,1.1816
env_sensor-351,MQTT,67.024,24.006,1.348,3.952,1.2424
env_sensor-351,MQTT,76.404,23.314,4.271,4.638,0.0
env_sensor-351,MQTT,52.849,44.328,3.521,2.843,0.0
env_sensor-351,MQTT,50.775,21.057,3.451,4.094,2.1533
actuator-352,MQTT,163.714,3.974,7.062,12.456,0.0
actuator-352,MQTT,90.878,14.579,6.672,5.877,0.0
actuator-352,MQTT,77.431,9.355,5.097,10.246,2.2733
actuator-352,MQTT,147.832,1.0,10.551,9.762,1.6414
actuator-352,MQTT,165.44,29.545,6.653,5.633,0.0
actuator-352,MQTT,117.027,24.347,5.038,5.957,1.6968
actuator-352,MQTT,113.22,20.659,1.579,4.468,1.3332
actuator-352,MQTT,147.296,19.891,2.957,8.814,1.483
camera-353,CoAP,1220.905,44.576,2.173,233.393,0.0
camera-353,CoAP,1825.467,62.829,3.679,240.549,0.0
camera-353,CoAP,1041.605,22.741,5.125,143.5,1.0718
camera-353,CoAP,301.301,79.37,1.972,157.177,0.8102
camera-353,CoAP,1582.952,78.185,3.194,193.881,1.0636
camera-353,CoAP,1134.578,89.256,6.954,77.356,0.6208
camera-353,CoAP,1567.954,67.897,0.1,102.688,0.1164
camera-353,CoAP,989.15,55.012,5.079,56.429,0.4129
camera-353,CoAP,1093.127,79.28,8.994,95.384,0.0456
gateway-354,LoRaWAN,1579.857,37.791,4.707,16.134,1.5927
gateway-354,LoRaWAN,862.652,46.271,3.354,19.388,1.0029
gateway-354,LoRaWAN,8.0,41.588,7.412,73.3,1.2993
gateway-354,LoRaWAN,1122.006,36.489,16.988,96.821,0.6043
gateway-354,LoRaWAN,650.214,67.066,7.796,1.407,0.759
gateway-354,LoRaWAN,934.743,67.117,3.322,46.48,0.3309
gateway-354,LoRaWAN,826.627,14.998,11.168,27.623,0.3048
smart_meter-355,LoRaWAN,35.274,263.668,2.147,0.414,7.5332
smart_meter-355,LoRaWAN,40.306,227.833,2.205,0.544,5.2694
smart_meter-355,LoRaWAN,28.97,126.31,2.401,0.307,3.2166
smart_meter-355,LoRaWAN,35.117,257.46,1.72,0.05,4.2987
smart_meter-355,LoRaWAN,16.422,126.971,3.408,0.979,3.7622
smart_meter-355,LoRaWAN,24.267,165.716,1.098,0.05,3.0861
smart_meter-355,LoRaWAN,30.307,118.902,5.715,0.251,1.3173
env_sensor-356,MQTT,105.026,13.104,1.615,0.05,1.9462
env_sensor-356,MQTT,84.364,40.677,2.755,0.636,0.0
env_sensor-356,MQTT,71.192,2.429,7.955,5.722,0.1737
env_sensor-356,MQTT,43.913,17.104,2.382,3.175,0.1601
env_sensor-356,MQTT,66.141,39.123,2.498,4.295,0.9535
env_sensor-356,MQTT,42.426,28.563,1.178,0.903,2.3017
actuator-357,LoRaWAN,143.177,9.454,8.812,7.631,0.0
actuator-357,LoRaWAN,64.793,21.18,8.788,14.444,1.1123
actuator-357,LoRaWAN,130.998,17.093,4.751,9.191,0.2404
actuator-357,LoRaWAN,96.406,1.618,9.286,9.751,2.3781
actuator-357,LoRaWAN,152.582,25.011,7.079,9.708,0.8821
actuator-357,LoRaWAN,93.724,18.854,6.211,16.215,0.0
actuator-357,LoRaWAN,106.331,15.371,6.56,1.832,1.4135
actuator-357,LoRaWAN,162.663,9.707,1.043,9.061,1.735
actuator-357,LoRaWAN,86.202,18.104,8.031,9.369,0.3512
actuator-357,LoRaWAN,78.713,32.221,8.301,0.336,0.0
actuator-357,LoRaWAN,93.22,11.722,5.108,7.666,2.5427
camera-358,HTTPS,2004.754,28.505,2.51,73.856,0.1181
camera-358,HTTPS,1085.037,42.396,5.065,80.508,1.0742
camera-358,HTTPS,514.838,45.3,4.118,91.426,0.7249
camera-358,HTTPS,1104.547,58.409,0.736,35.95,0.6146
gateway-359,HTTPS,766.222,49.708,9.156,39.46,0.5815
gateway-359,HTTPS,495.755,24.524,9.743,39.037,1.368
gateway-359,HTTPS,1307.27,47.978,3.929,15.888,0.6276
gateway-359,HTTPS,1014.764,46.086,2.37,77.197,0.0
smart_meter-360,LoRaWAN,24.827,160.376,1.634,0.373,0.5497
smart_meter-360,LoRaWAN,28.72,253.996,2.036,0.917,4.9327
smart_meter-360,LoRaWAN,26.662,187.37,2.797,0.919,2.5976
smart_meter-360,LoRaWAN,38.568,203.633,3.277,0.514,2.0955
smart_meter-360,LoRaWAN,17.579,177.318,3.58,0.262,1.9798
smart_meter-360,LoRaWAN,34.627,155.267,0.1,0.654,1.9314
smart_meter-360,LoRaWAN,40.166,244.338,4.244,0.315,0.7491
smart_meter-360,LoRaWAN,32.088,199.085,2.553,0.102,1.9155
smart_meter-360,LoRaWAN,11.032,150.926,1.483,0.265,5.0743
smart_meter-360,LoRaWAN,28.508,264.172,0.1,0.597,1.7395
env_sensor-361,MQTT,65.326,24.811,4.544,9.271,0.1691
env_sensor-361,MQTT,86.381,10.593,0.726,5.77,0.4034
env_sensor-361,MQTT,25.021,23.282,4.817,0.62,0.1208
env_sensor-361,MQTT,46.554,16.329,6.121,6.446,0.0
env_sensor-361,MQTT,112.007,1.0,2.123,4.44,2.251
env_sensor-361,MQTT,94.964,24.678,5.328,5.54,2.8007
env_sensor-361,MQTT,23.791,25.846,4.328,5.682,2.0959
actuator-362,CoAP,90.486,33.204,2.306,1.324,0.8019
actuator-362,CoAP,120.529,30.994,5.832,5.381,1.2792
actuator-362,CoAP,149.871,14.571,0.1,18.366,0.981
actuator-362,CoAP,181.735,14.222,0.1,8.59,1.2835
actuator-362,CoAP,129.588,29.609,5.488,5.672,1.8552
actuator-362,CoAP,125.142,15.748,10.68,6.788,1.0018
actuator-362,CoAP,103.756,7.703,9.015,9.379,0.0
camera-363,CoAP,2682.11,67.288,1.738,186.253,0.2184
camera-363,CoAP,2340.359,103.147,6.087,107.351,1.032
camera-363,CoAP,966.736,84.636,4.053,62.812,0.8818
camera-363,CoAP,1017.941,92.23,0.664,11.564,0.0
camera-363,CoAP,2128.194,90.124,4.107,1.953,0.8835
camera-363,CoAP,2470.345,39.801,5.419,108.646,0.2239
camera-363,CoAP,1863.273,77.13,3.584,224.8,0.9868
camera-363,CoAP,1622.075,128.649,0.1,93.808,1.2767
camera-363,CoAP,2244.936,48.891,2.918,74.147,0.0428
camera-363,CoAP,1893.956,54.028,7.271,130.984,0.0
gateway-364,HTTPS,1450.183,32.174,15.539,34.431,0.4482
gateway-364,HTTPS,738.446,66.667,4.108,120.464,0.9252
gateway-364,HTTPS,1101.748,51.464,12.878,142.413,2.0838
gateway-364,HTTPS,1085.79,32.291,6.36,20.878,0.9061
gateway-364,HTTPS,727.161,39.909,5.698,84.471,0.422
gateway-364,HTTPS,572.201,79.042,8.831,19.844,1.72
gateway-364,HTTPS,1137.797,71.167,6.08,80.324,0.0
smart_meter-365,LoRaWAN,54.362,59.506,5.907,0.509,5.2438
smart_meter-365,LoRaWAN,34.84,198.671,1.685,0.103,5.8598
smart_meter-365,LoRaWAN,15.012,117.696,2.709,0.717,0.6251
smart_meter-365,LoRaWAN,16.47,253.496,3.37,0.05,6.313
smart_meter-365,LoRaWAN,24.42,216.758,1.077,0.145,2.7231
smart_meter-365,LoRaWAN,27.443,263.476,1.558,0.05,4.2843
smart_meter-365,LoRaWAN,32.592,151.897,2.683,0.62,3.0931
smart_meter-365,LoRaWAN,36.196,205.177,0.1,0.104,1.991
smart_meter-365,LoRaWAN,17.666,246.171,1.679,0.128,1.9098
smart_meter-365,LoRaWAN,23.81,189.144,0.1,0.203,3.848
env_sensor-366,MQTT,67.794,18.737,3.453,7.637,0.4392
env_sensor-366,MQTT,88.613,50.704,2.194,1.222,2.6082
env_sensor-366,MQTT,47.745,25.656,4.044,0.05,0.78
env_sensor-366,MQTT,10.337,17.612,3.101,2.764,2.0546
env_sensor-366,MQTT,36.594,30.651,0.615,4.501,1.4099
env_sensor-366,MQTT,62.078,8.706,2.002,7.556,2.5935
env_sensor-366,MQTT,99.304,16.798,3.478,5.554,0.3899
env_sensor-366,MQTT,40.668,22.73,4.777,5.149,0.512
env_sensor-366,MQTT,41.907,26.049,2.895,0.145,0.6736
env_sensor-366,MQTT,68.867,23.292,3.04,1.004,3.1485
actuator-367,LoRaWAN,99.541,17.125,8.707,11.444,1.4404
actuator-367,LoRaWAN,75.202,1.0,4.211,5.039,1.8117
actuator-367,LoRaWAN,117.69,7.216,6.68,9.26,0.158
actuator-367,LoRaWAN,139.752,23.02,9.089,6.247,0.9772
actuator-367,LoRaWAN,117.657,23.612,6.605,7.799,0.0531
camera-368,HTTPS,1216.828,62.648,3.903,120.483,0.0569
camera-368,HTTPS,1246.689,34.587,6.408,56.262,0.3197
camera-368,HTTPS,1643.185,44.688,2.386,171.238,0.6421
camera-368,HTTPS,1236.092,83.73,0.1,126.278,1.3154
camera-368,HTTPS,1612.342,67.058,4.365,56.363,0.2428
camera-368,HTTPS,2187.65,70.981,1.399,133.727,0.0722
gateway-369,CoAP,594.979,43.648,3.919,32.197,1.1943
gateway-369,CoAP,504.126,40.342,11.46,95.503,0.9471
gateway-369,CoAP,464.883,20.286,3.836,61.27,1.0706
gateway-369,CoAP,1471.455,58.334,13.533,83.602,1.5771
gateway-369,CoAP,701.91,69.481,11.943,18.563,1.6597
gateway-369,CoAP,712.732,24.702,9.906,9.31,0.113
gateway-369,CoAP,834.404,45.47,8.472,51.174,0.1536
gateway-369,CoAP,689.802,41.937,13.714,56.989,0.072
gateway-369,CoAP,834.273,31.69,13.248,39.633,0.9262
gateway-369,CoAP,982.455,46.544,6.219,21.346,0.4755
gateway-369,CoAP,1965.458,17.152,8.07,103.703,0.9875
smart_meter-370,CoAP,23.322,263.781,3.124,0.651,0.9732
smart_meter-370,CoAP,23.61,196.051,1.881,0.762,2.1416
smart_meter-370,CoAP,31.919,67.505,1.769,0.05,0.2185
smart_meter-370,CoAP,33.558,160.158,0.937,0.661,6.9414
smart_meter-370,CoAP,25.804,194.948,0.497,0.497,0.4481
smart_meter-370,CoAP,18.243,114.874,1.024,0.54,1.8748
smart_meter-370,CoAP,18.399,341.333,1.341,0.197,2.8716
smart_meter-370,CoAP,38.951,132.652,0.1,0.698,2.2183
smart_meter-370,CoAP,29.497,274.217,2.988,0.469,3.5095
smart_meter-370,CoAP,33.946,162.738,0.1,0.271,3.3856
smart_meter-370,CoAP,28.297,189.901,1.876,0.05,0.0
env_sensor-371,MQTT,70.877,16.523,4.043,6.912,2.0455
env_sensor-371,MQTT,93.115,26.811,0.134,8.489,0.6205
env_sensor-371,MQTT,94.781,27.291,4.227,0.05,2.1839
env_sensor-371,MQTT,70.239,22.67,4.341,6.108,0.0
env_sensor-371,MQTT,56.183,19.541,2.303,9.432,1.1527
env_sensor-371,MQTT,57.948,30.902,2.459,4.527,0.8179
env_sensor-371,MQTT,57.217,18.659,0.675,6.589,0.0229
env_sensor-371,MQTT,76.764,25.81,3.328,0.05,2.0679
env_sensor-371,MQTT,74.125,19.448,3.496,2.533,1.2274
env_sensor-371,MQTT,86.102,20.779,3.155,5.637,0.6033
actuator-372,MQTT,75.785,30.802,6.597,8.232,0.7472
actuator-372,MQTT,97.603,25.835,2.834,11.515,0.3312
actuator-372,MQTT,68.896,10.16,5.065,6.394,0.819
actuator-372,MQTT,143.417,20.168,7.811,8.121,2.3804
actuator-372,MQTT,123.627,25.21,10.605,4.887,0.8851
actuator-372,MQTT,75.506,14.716,9.362,6.941,0.804
actuator-372,MQTT,120.044,10.127,4.886,14.4,1.0551
actuator-372,MQTT,157.065,24.594,4.354,12.678,0.0
camera-373,CoAP,1191.508,106.42,8.468,166.969,0.5431
camera-373,CoAP,2512.637,68.248,5.962,105.954,1.0503
camera-373,CoAP,1913.943,46.25,1.984,108.25,0.1685
camera-373,CoAP,814.517,39.77,2.669,246.267,0.4552
camera-373,CoAP,1570.229,86.12,2.155,213.918,0.7615
camera-373,CoAP,1958.812,59.85,0.338,67.511,1.3559
camera-373,CoAP,470.669,50.42,1.566,34.287,0.57
camera-373,CoAP,1283.577,109.822,3.831,81.458,0.3974
camera-373,CoAP,2176.505,28.282,9.596,0.05,0.0
camera-373,CoAP,1850.059,66.935,7.003,106.81,0.893
camera-373,CoAP,2417.062,19.12,9.077,130.366,0.5932
gateway-374,HTTPS,498.866,42.885,10.037,21.727,2.1464
gateway-374,HTTPS,257.137,1.0,1.634,36.868,0.6825
gateway-374,HTTPS,8.0,39.608,0.267,0.05,1.5389
gateway-374,HTTPS,895.544,28.735,16.505,57.187,1.7122
gateway-374,HTTPS,1946.392,54.146,7.602,110.736,2.5215
gateway-374,HTTPS,540.957,33.914,3.614,106.208,2.5352
gateway-374,HTTPS,1416.922,30.766,13.559,2.058,0.019
gateway-374,HTTPS,1553.911,51.445,0.1,72.287,0.0854
gateway-374,HTTPS,848.414,28.662,7.865,130.137,2.3622
smart_meter-375,MQTT,44.328,92.532,0.174,0.813,1.5917
smart_meter-375,MQTT,33.456,122.811,1.067,0.535,2.8801
smart_meter-375,MQTT,32.409,196.107,4.358,0.05,1.1893
smart_meter-375,MQTT,35.48,172.197,3.488,0.505,1.4269
smart_meter-375,MQTT,23.816,225.54,5.328,0.089,1.9282
smart_meter-375,MQTT,27.87,76.593,2.015,0.419,2.5369
smart_meter-375,MQTT,36.217,212.262,5.449,0.664,2.4733
smart_meter-375,MQTT,18.036,198.285,0.1,0.688,2.7008
env_sensor-376,HTTPS,51.976,29.108,2.644,0.632,2.832
env_sensor-376,HTTPS,107.449,19.152,3.818,2.868,1.9783
env_sensor-376,HTTPS,78.218,3.13,3.479,2.511,0.0
env_sensor-376,HTTPS,63.918,11.703,2.997,3.304,0.2548
env_sensor-376,HTTPS,44.905,48.841,0.891,0.05,1.147
env_sensor-376,HTTPS,82.332,34.046,5.859,3.899,1.2798
actuator-377,CoAP,79.628,12.074,5.452,5.957,0.8605
actuator-377,CoAP,152.339,22.379,7.405,6.904,0.8562
actuator-377,CoAP,89.693,17.174,8.735,12.74,0.7396
actuator-377,CoAP,162.533,17.784,2.813,7.556,0.2594
actuator-377,CoAP,66.043,19.462,4.815,7.916,0.826
actuator-377,CoAP,168.275,14.208,5.04,10.078,1.2409
actuator-377,CoAP,122.804,17.688,3.579,5.579,1.1214
camera-378,HTTPS,1018.338,53.799,3.101,80.229,0.7508
camera-378,HTTPS,1222.748,52.137,0.1,93.629,1.2834
camera-378,HTTPS,814.484,69.694,2.368,18.564,1.3487
camera-378,HTTPS,1840.198,79.025,4.389,187.102,0.3318
camera-378,HTTPS,2714.358,97.703,5.686,214.643,1.2949
camera-378,HTTPS,1764.456,63.531,1.467,190.705,0.9812
gateway-379,MQTT,1320.325,43.994,6.281,87.211,0.8684
gateway-379,MQTT,861.449,57.892,15.371,81.643,0.4731
gateway-379,MQTT,8.0,55.362,6.007,107.62,0.7855
gateway-379,MQTT,974.161,54.866,7.84,85.103,2.535
gateway-379,MQTT,252.089,11.76,4.34,38.843,0.0
gateway-379,MQTT,250.631,6.776,6.019,32.745,0.8787
gateway-379,MQTT,1708.688,57.833,12.38,84.488,1.4358
gateway-379,MQTT,461.391,30.253,12.053,0.05,0.0
gateway-379,MQTT,1336.507,68.223,6.919,64.676,0.9935
smart_meter-380,LoRaWAN,28.349,222.135,2.665,0.499,3.9946
smart_meter-380,LoRaWAN,16.211,129.044,2.424,1.113,2.5486
smart_meter-380,LoRaWAN,34.921,231.204,3.75,0.381,5.4134
smart_meter-380,LoRaWAN,17.159,309.556,1.155,0.05,4.794
smart_meter-380,LoRaWAN,18.435,276.76,0.316,0.521,4.0011
smart_meter-380,LoRaWAN,30.07,172.254,3.868,0.404,5.6016
smart_meter-380,LoRaWAN,31.498,239.91,0.729,0.08,1.7945
env_sensor-381,LoRaWAN,81.873,39.593,2.614,8.01,0.9947
env_sensor-381,LoRaWAN,99.206,16.79,1.856,2.23,2.149
env_sensor-381,LoRaWAN,34.787,23.401,3.8,5.968,2.495
env_sensor-381,LoRaWAN,65.665,31.432,4.274,6.733,1.9869
env_sensor-381,LoRaWAN,33.425,22.686,3.249,4.585,1.0728
env_sensor-381,LoRaWAN,106.497,22.923,5.0,1.729,1.1725
env_sensor-381,LoRaWAN,28.522,46.82,2.23,0.05,2.6807
actuator-382,MQTT,118.284,15.967,5.094,5.623,0.2799
actuator-382,MQTT,98.864,33.661,7.859,10.153,0.0
actuator-382,MQTT,83.584,27.13,7.115,7.45,0.487
actuator-382,MQTT,135.347,18.672,7.904,10.841,0.8924
actuator-382,MQTT,130.088,16.407,7.241,11.62,0.9408
actuator-382,MQTT,66.491,18.771,7.055,13.852,0.0007
actuator-382,MQTT,126.233,5.77,7.044,5.783,0.4328
actuator-382,MQTT,179.13,26.674,0.633,9.647,1.4807
actuator-382,MQTT,132.724,14.261,12.617,6.48,1.4944
camera-383,HTTPS,2096.569,71.63,3.693,128.831,1.3015
camera-383,HTTPS,2557.685,38.999,1.341,128.461,1.1955
camera-383,HTTPS,1814.547,67.681,4.295,59.244,0.5168
camera-383,HTTPS,1465.069,47.73,1.58,159.647,0.425
camera-383,HTTPS,1425.9,98.187,5.498,143.046,0.0
camera-383,HTTPS,1926.738,41.315,4.318,138.609,1.465
camera-383,HTTPS,883.567,1.0,8.725,15.528,0.2557
gateway-384,CoAP,1647.661,69.043,7.435,21.91,1.1218
gateway-384,CoAP,27.828,69.006,2.577,37.309,1.2692
gateway-384,CoAP,577.943,34.965,7.459,67.618,0.3906
gateway-384,CoAP,931.15,22.566,6.217,45.882,0.6986
smart_meter-385,CoAP,20.858,165.808,3.431,0.296,2.9686
smart_meter-385,CoAP,25.113,105.266,0.1,0.209,5.3024
smart_meter-385,CoAP,30.517,183.395,0.219,0.292,1.1392
smart_meter-385,CoAP,24.928,220.862,1.943,0.71,6.7796
smart_meter-385,CoAP,8.0,296.155,1.29,0.782,3.4699
env_sensor-386,MQTT,54.503,10.788,7.313,3.578,1.3933
env_sensor-386,MQTT,68.43,22.602,2.399,11.034,0.0614
env_sensor-386,MQTT,50.512,30.814,2.195,7.439,1.0771
env_sensor-386,MQTT,64.273,19.086,4.658,5.67,0.4523
env_sensor-386,MQTT,62.996,32.276,6.017,4.393,2.1523
env_sensor-386,MQTT,73.595,5.587,3.134,9.243,2.6173
env_sensor-386,MQTT,41.691,14.708,2.033,4.049,1.9276
actuator-387,LoRaWAN,158.434,20.874,3.013,6.478,0.0978
actuator-387,LoRaWAN,146.067,19.365,2.885,8.214,1.6908
actuator-387,LoRaWAN,92.321,8.353,8.432,6.478,0.0
actuator-387,LoRaWAN,132.457,19.453,6.032,15.809,0.0407
camera-388,MQTT,1515.808,95.833,3.942,118.39,1.0411
camera-388,MQTT,756.501,115.834,6.22,140.33,0.1361
camera-388,MQTT,2419.44,61.18,6.527,181.029,0.8992
camera-388,MQTT,1556.065,44.192,6.541,117.073,0.5516
camera-388,MQTT,1450.848,69.713,4.273,154.99,0.6311
camera-388,MQTT,2142.944,43.863,4.324,239.951,1.2763
camera-388,MQTT,2003.809,59.302,4.257,55.595,0.3655
camera-388,MQTT,1290.996,69.953,5.722,99.386,0.2824
camera-388,MQTT,2200.145,80.061,7.268,125.685,0.539
camera-388,MQTT,934.521,78.002,5.884,187.498,1.2731
gateway-389,CoAP,1184.802,32.838,12.162,132.316,0.0
gateway-389,CoAP,1864.689,61.854,4.808,105.74,0.5204
gateway-389,CoAP,1957.072,44.78,4.941,135.314,1.1689
gateway-389,CoAP,1436.533,55.098,7.178,52.112,3.244
smart_meter-390,LoRaWAN,25.498,229.131,1.505,0.467,3.2329
smart_meter-390,LoRaWAN,30.764,177.513,5.348,0.749,4.0367
smart_meter-390,LoRaWAN,10.489,167.046,3.683,0.74,2.2422
smart_meter-390,LoRaWAN,35.699,207.978,0.857,0.687,6.3261
smart_meter-390,LoRaWAN,35.919,115.918,2.334,0.652,1.3749
smart_meter-390,LoRaWAN,21.715,209.526,3.442,0.05,2.1429
smart_meter-390,LoRaWAN,16.146,136.646,0.858,0.78,5.8259
smart_meter-390,LoRaWAN,37.315,246.951,0.58,0.56,0.0
smart_meter-390,LoRaWAN,27.983,182.161,1.863,0.706,2.3546
smart_meter-390,LoRaWAN,26.071,223.109,0.293,0.449,5.0486
env_sensor-391,MQTT,58.144,42.004,6.097,4.424,0.932
env_sensor-391,MQTT,66.181,1.0,5.583,6.966,0.1077
env_sensor-391,MQTT,98.615,20.919,1.021,2.212,1.3809
env_sensor-391,MQTT,53.21,18.362,0.1,5.134,1.2817
env_sensor-391,MQTT,58.21,40.728,1.893,4.932,1.3787
actuator-392,MQTT,112.57,12.492,8.427,7.754,1.2811
actuator-392,MQTT,120.295,25.369,2.337,8.376,2.7157
actuator-392,MQTT,126.822,15.185,10.034,13.521,2.4607
actuator-392,MQTT,146.302,28.249,4.608,1.777,1.6303
actuator-392,MQTT,95.997,23.267,10.004,9.049,0.0
actuator-392,MQTT,99.304,13.825,7.493,5.379,1.1602
actuator-392,MQTT,111.115,7.008,0.662,8.362,1.7539
actuator-392,MQTT,105.933,19.389,7.333,12.117,1.0077
actuator-392,MQTT,124.07,18.866,2.247,0.05,0.0297
actuator-392,MQTT,59.055,1.0,9.154,3.868,0.0
camera-393,HTTPS,1997.773,104.9,6.78,231.291,0.7817
camera-393,HTTPS,1346.922,73.35,4.895,207.875,0.8241
camera-393,HTTPS,416.529,23.145,2.795,92.171,1.2711
camera-393,HTTPS,1446.214,111.032,0.337,85.207,0.0
camera-393,HTTPS,1661.595,28.479,3.259,105.786,0.602
camera-393,HTTPS,2739.878,57.68,0.1,151.662,0.2072
camera-393,HTTPS,2400.064,49.899,0.1,147.758,0.3131
camera-393,HTTPS,1519.596,88.088,4.433,133.892,0.7379
gateway-394,LoRaWAN,1515.812,42.797,13.725,44.212,1.1881
gateway-394,LoRaWAN,1521.769,20.678,15.997,37.286,0.5579
gateway-394,LoRaWAN,704.985,41.218,5.98,21.271,0.5238
gateway-394,LoRaWAN,576.381,39.052,13.993,28.459,0.3524
gateway-394,LoRaWAN,35.309,58.161,15.837,31.025,1.5376
gateway-394,LoRaWAN,743.232,31.847,9.066,0.05,1.3484
gateway-394,LoRaWAN,1126.129,54.589,15.499,58.044,0.6447
gateway-394,LoRaWAN,1336.714,64.481,9.118,35.123,1.3447
smart_meter-395,LoRaWAN,21.936,155.599,0.1,0.458,2.2732
smart_meter-395,LoRaWAN,15.385,146.721,3.755,0.766,0.0
smart_meter-395,LoRaWAN,37.186,121.772,0.123,0.77,4.8514
smart_meter-395,LoRaWAN,36.926,94.376,1.199,0.372,2.6739
smart_meter-395,LoRaWAN,23.442,279.563,0.374,0.666,2.511
smart_meter-395,LoRaWAN,29.373,46.162,1.334,1.265,3.1772
smart_meter-395,LoRaWAN,28.27,128.819,2.208,0.563,2.7668
smart_meter-395,LoRaWAN,36.88,188.692,1.032,0.707,2.5415
env_sensor-396,CoAP,31.99,33.768,4.436,3.264,1.4966
env_sensor-396,CoAP,51.161,33.259,1.505,6.296,1.7467
env_sensor-396,CoAP,91.347,14.858,4.039,1.455,1.5012
env_sensor-396,CoAP,83.802,13.3,0.1,2.822,1.1364
actuator-397,LoRaWAN,128.964,5.066,3.58,8.311,1.8423
actuator-397,LoRaWAN,79.409,10.624,10.262,0.05,0.7724
actuator-397,LoRaWAN,135.318,18.565,6.353,1.069,1.2902
actuator-397,LoRaWAN,67.544,20.077,0.622,7.573,1.3683
actuator-397,LoRaWAN,129.865,15.887,2.685,5.454,1.4864
actuator-397,LoRaWAN,89.455,15.433,3.896,9.491,1.994
actuator-397,LoRaWAN,110.359,20.562,4.035,2.739,0.6711
actuator-397,LoRaWAN,58.114,24.716,5.288,7.884,1.7682
actuator-397,LoRaWAN,123.819,11.956,1.345,3.855,1.0657
camera-398,MQTT,686.34,47.753,7.694,131.109,0.3354
camera-398,MQTT,1360.766,32.18,2.96,55.041,0.0
camera-398,MQTT,1322.623,72.364,4.737,171.359,0.8058
camera-398,MQTT,1746.719,29.295,7.802,175.474,0.0
camera-398,MQTT,2755.063,91.44,4.2,305.121,0.9437
camera-398,MQTT,379.756,88.906,5.43,184.17,0.1413
camera-398,MQTT,1434.333,59.168,2.675,198.969,0.9649
camera-398,MQTT,1354.118,14.352,3.802,121.137,0.0
camera-398,MQTT,66.953,70.932,3.268,182.196,0.9806
camera-398,MQTT,1754.414,39.396,9.719,38.113,0.4644
camera-398,MQTT,1854.966,83.999,5.133,95.198,0.1936
gateway-399,HTTPS,940.576,93.843,5.066,121.295,1.8884
gateway-399,HTTPS,1603.768,33.316,10.785,46.543,1.2368
gateway-399,HTTPS,718.051,13.026,10.391,0.05,0.5355
gateway-399,HTTPS,737.312,52.509,8.002,54.84,0.0
gateway-399,HTTPS,1764.545,41.917,6.171,85.407,2.9842
gateway-399,HTTPS,216.937,57.211,12.659,24.712,0.5039
gateway-399,HTTPS,1344.31,29.084,13.327,0.05,0.7298
